row	occurrence_error	id	institutionID	datasetID	institutionCode	collectionCode	datasetName	basisOfRecord	occurrenceID	organismQuantity	organismQuantityType	previousIdentifications	associatedSequences	materialSampleID	eventID	eventDate	samplingProtocol	sampleSizeValue	sampleSizeUnit	verbatimLocality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	dateIdentified	identificationReferences	identificationRemarks	taxonID	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	taxonRank	taxonRemarks
689	Potential duplicate record	KTH-2013-Baltic-16S:16S_10:1231e52698589d7b9ca71588ac73e093	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_10:1231e52698589d7b9ca71588ac73e093	33	DNA sequence reads	By data provider: Bacteria|Cyanobacteria|Cyanobacteriia|Cyanobacteriales|Coleofasciculaceae|SIO2C1|||; By ASV portal: Bacteria|Cyanobacteria|Cyanobacteriia||||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202025	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724522	KTH-2013-Baltic-16S:16S_10	2013-07-15T07:44	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	104096	DNA sequence reads	Bothnian Bay	3	3	65.229	23.774	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 0.59	ASV:1231e52698589d7b9ca71588ac73e093	Cyanobacteriia	Bacteria	Cyanobacteria		Cyanobacteriia					class	Domain = 'Bacteria'
346	Potential duplicate record	KTH-2013-Baltic-16S:16S_10:14441dadd025432e60e806413e1201ae	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_10:14441dadd025432e60e806413e1201ae	61	DNA sequence reads	By data provider: Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|||; By ASV portal: Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202025	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724522	KTH-2013-Baltic-16S:16S_10	2013-07-15T07:44	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	104096	DNA sequence reads	Bothnian Bay	3	3	65.229	23.774	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:14441dadd025432e60e806413e1201ae	Flavobacterium	Bacteria	Bacteroidota	Flavobacteriales	Bacteroidia	Flavobacteriaceae	Flavobacterium			genus	Domain = 'Bacteria'
469	Potential duplicate record	KTH-2013-Baltic-16S:16S_10:1622649a108a5ca5649bc0c5edaf5f22	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_10:1622649a108a5ca5649bc0c5edaf5f22	28	DNA sequence reads	By data provider: Unassigned||||||||; By ASV portal: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202025	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724522	KTH-2013-Baltic-16S:16S_10	2013-07-15T07:44	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	104096	DNA sequence reads	Bothnian Bay	3	3	65.229	23.774	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:1622649a108a5ca5649bc0c5edaf5f22	Burkholderiales	Bacteria	Proteobacteria	Burkholderiales	Gammaproteobacteria					order	Domain = 'Bacteria'
388	Potential duplicate record	KTH-2013-Baltic-16S:16S_10:1cdfb069f4a2654830179e5e13837a2e	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_10:1cdfb069f4a2654830179e5e13837a2e	258	DNA sequence reads	By data provider: Unassigned||||||||; By ASV portal: Bacteria|Actinobacteriota|Acidimicrobiia|Acidimicrobiales|Ilumatobacteraceae||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202025	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724522	KTH-2013-Baltic-16S:16S_10	2013-07-15T07:44	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	104096	DNA sequence reads	Bothnian Bay	3	3	65.229	23.774	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:1cdfb069f4a2654830179e5e13837a2e	Ilumatobacteraceae	Bacteria	Actinobacteriota	Acidimicrobiales	Acidimicrobiia	Ilumatobacteraceae				family	Domain = 'Bacteria'
341	Potential duplicate record	KTH-2013-Baltic-16S:16S_10:1dc6d60a929782e2bb2f4e6e5b6cc01f	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_10:1dc6d60a929782e2bb2f4e6e5b6cc01f	61	DNA sequence reads	By data provider: Bacteria|Actinobacteriota|Actinomycetia|Actinomycetales|Microbacteriaceae|Rhodoluna|||; By ASV portal: Bacteria|Actinobacteriota|Actinomycetia|Actinomycetales|Microbacteriaceae||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202025	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724522	KTH-2013-Baltic-16S:16S_10	2013-07-15T07:44	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	104096	DNA sequence reads	Bothnian Bay	3	3	65.229	23.774	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:1dc6d60a929782e2bb2f4e6e5b6cc01f	Microbacteriaceae	Bacteria	Actinobacteriota	Actinomycetales	Actinomycetia	Microbacteriaceae				family	Domain = 'Bacteria'
726	Potential duplicate record	KTH-2013-Baltic-16S:16S_10:1e5bd0467b6ff3990fb71b6d767502cc	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_10:1e5bd0467b6ff3990fb71b6d767502cc	20	DNA sequence reads	By data provider: Bacteria|Actinobacteriota|Actinomycetia|Mycobacteriales|Mycobacteriaceae|Mycobacterium|||; By ASV portal: Bacteria|Actinobacteriota|Actinomycetia|Mycobacteriales|Mycobacteriaceae|Mycobacterium|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202025	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724522	KTH-2013-Baltic-16S:16S_10	2013-07-15T07:44	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	104096	DNA sequence reads	Bothnian Bay	3	3	65.229	23.774	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:1e5bd0467b6ff3990fb71b6d767502cc	Mycobacterium	Bacteria	Actinobacteriota	Mycobacteriales	Actinomycetia	Mycobacteriaceae	Mycobacterium			genus	Domain = 'Bacteria'
265	Potential duplicate record	KTH-2013-Baltic-16S:16S_10:1ead98754d34073a4606f7ff1e94126e	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_10:1ead98754d34073a4606f7ff1e94126e	348	DNA sequence reads	By data provider: Bacteria|Cyanobacteria|Cyanobacteriia|PCC-6307|Cyanobiaceae|Synechococcus_D|||; By ASV portal: Bacteria|Cyanobacteria|Cyanobacteriia|PCC-6307|Cyanobiaceae||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202025	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724522	KTH-2013-Baltic-16S:16S_10	2013-07-15T07:44	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	104096	DNA sequence reads	Bothnian Bay	3	3	65.229	23.774	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:1ead98754d34073a4606f7ff1e94126e	Cyanobiaceae	Bacteria	Cyanobacteria	PCC-6307	Cyanobacteriia	Cyanobiaceae				family	Domain = 'Bacteria'
636	Potential duplicate record	KTH-2013-Baltic-16S:16S_10:1fa91696497d41ca3a871bf050b63716	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_10:1fa91696497d41ca3a871bf050b63716	11	DNA sequence reads	By data provider: Bacteria|Cyanobacteria|Cyanobacteriia|Cyanobacteriales|Coleofasciculaceae|SIO2C1|||; By ASV portal: Bacteria|Cyanobacteria|Cyanobacteriia||||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202025	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724522	KTH-2013-Baltic-16S:16S_10	2013-07-15T07:44	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	104096	DNA sequence reads	Bothnian Bay	3	3	65.229	23.774	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 0.87	ASV:1fa91696497d41ca3a871bf050b63716	Cyanobacteriia	Bacteria	Cyanobacteria		Cyanobacteriia					class	Domain = 'Bacteria'
394	Potential duplicate record	KTH-2013-Baltic-16S:16S_10:2129753d0dee8f1bccaa1add3c3e9a01	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_10:2129753d0dee8f1bccaa1add3c3e9a01	402	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Polaromonas|||; By ASV portal: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202025	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724522	KTH-2013-Baltic-16S:16S_10	2013-07-15T07:44	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	104096	DNA sequence reads	Bothnian Bay	3	3	65.229	23.774	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:2129753d0dee8f1bccaa1add3c3e9a01	Burkholderiaceae	Bacteria	Proteobacteria	Burkholderiales	Gammaproteobacteria	Burkholderiaceae				family	Domain = 'Bacteria'
506	Potential duplicate record	KTH-2013-Baltic-16S:16S_10:2261d7aa11f932e8207c0fc9a0a08283	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_10:2261d7aa11f932e8207c0fc9a0a08283	153	DNA sequence reads	By data provider: Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|||; By ASV portal: Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202025	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724522	KTH-2013-Baltic-16S:16S_10	2013-07-15T07:44	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	104096	DNA sequence reads	Bothnian Bay	3	3	65.229	23.774	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:2261d7aa11f932e8207c0fc9a0a08283	Flavobacterium	Bacteria	Bacteroidota	Flavobacteriales	Bacteroidia	Flavobacteriaceae	Flavobacterium			genus	Domain = 'Bacteria'
830	Potential duplicate record	KTH-2013-Baltic-16S:16S_10:24a254511b1d24d18778ab19fd2b80aa	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_10:24a254511b1d24d18778ab19fd2b80aa	2	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Alphaproteobacteria||||||; By ASV portal: Bacteria|Proteobacteria|Alphaproteobacteria||||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202025	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724522	KTH-2013-Baltic-16S:16S_10	2013-07-15T07:44	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	104096	DNA sequence reads	Bothnian Bay	3	3	65.229	23.774	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:24a254511b1d24d18778ab19fd2b80aa	Alphaproteobacteria	Bacteria	Proteobacteria		Alphaproteobacteria					class	Domain = 'Bacteria'
776	Potential duplicate record	KTH-2013-Baltic-16S:16S_10:2500c5fd19f7ca01f79eb6b5f96ee52f	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_10:2500c5fd19f7ca01f79eb6b5f96ee52f	9	DNA sequence reads	By data provider: Bacteria|Planctomycetota|Planctomycetes|Gemmatales|Gemmataceae|UBA969|||; By ASV portal: Bacteria|Planctomycetota|Planctomycetia|Gemmatales|Gemmataceae|UBA969|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202025	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724522	KTH-2013-Baltic-16S:16S_10	2013-07-15T07:44	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	104096	DNA sequence reads	Bothnian Bay	3	3	65.229	23.774	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:2500c5fd19f7ca01f79eb6b5f96ee52f	UBA969	Bacteria	Planctomycetota	Gemmatales	Planctomycetia	Gemmataceae	UBA969			genus	Domain = 'Bacteria'
683	Potential duplicate record	KTH-2013-Baltic-16S:16S_10:268c556a21bd6203a66304e302f1db30	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_10:268c556a21bd6203a66304e302f1db30	35	DNA sequence reads	By data provider: Bacteria|Actinobacteriota|Actinomycetia|Mycobacteriales|Mycobacteriaceae|Mycobacterium|||; By ASV portal: Bacteria|Actinobacteriota|Actinomycetia|Mycobacteriales|Mycobacteriaceae|Mycobacterium|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202025	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724522	KTH-2013-Baltic-16S:16S_10	2013-07-15T07:44	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	104096	DNA sequence reads	Bothnian Bay	3	3	65.229	23.774	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:268c556a21bd6203a66304e302f1db30	Mycobacterium	Bacteria	Actinobacteriota	Mycobacteriales	Actinomycetia	Mycobacteriaceae	Mycobacterium			genus	Domain = 'Bacteria'
449	Potential duplicate record	KTH-2013-Baltic-16S:16S_10:28b979d0ac9a5bc2f8e6cf47854058ed	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_10:28b979d0ac9a5bc2f8e6cf47854058ed	115	DNA sequence reads	By data provider: Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|||; By ASV portal: Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202025	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724522	KTH-2013-Baltic-16S:16S_10	2013-07-15T07:44	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	104096	DNA sequence reads	Bothnian Bay	3	3	65.229	23.774	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:28b979d0ac9a5bc2f8e6cf47854058ed	Flavobacterium	Bacteria	Bacteroidota	Flavobacteriales	Bacteroidia	Flavobacteriaceae	Flavobacterium			genus	Domain = 'Bacteria'
594	Potential duplicate record	KTH-2013-Baltic-16S:16S_10:2cd30e9eda91687ba73dcae76f4f1880	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_10:2cd30e9eda91687ba73dcae76f4f1880	11	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|||; By ASV portal: Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|||	https://www.ebi.ac.uk/ena/browser/view/ERR1202025	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724522	KTH-2013-Baltic-16S:16S_10	2013-07-15T07:44	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	104096	DNA sequence reads	Bothnian Bay	3	3	65.229	23.774	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:2cd30e9eda91687ba73dcae76f4f1880	Brevundimonas	Bacteria	Proteobacteria	Caulobacterales	Alphaproteobacteria	Caulobacteraceae	Brevundimonas			genus	Domain = 'Bacteria'
805	Potential duplicate record	KTH-2013-Baltic-16S:16S_10:2d64583dcaaa3ff2cfa5bbe1122291d1	https://ror.org/026vcq606	KTH-2013-Baltic-16S	KTH	KTH-2013-Baltic-16S	16S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016)	MaterialSample	KTH-2013-Baltic-16S:16S_10:2d64583dcaaa3ff2cfa5bbe1122291d1	5	DNA sequence reads	By data provider: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|||||; By ASV portal: Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|||||	https://www.ebi.ac.uk/ena/browser/view/ERR1202025	https://www.ebi.ac.uk/ena/browser/view/SAMEA3724522	KTH-2013-Baltic-16S:16S_10	2013-07-15T07:44	https://doi.org/10.3389/fmicb.2016.00679. Sequence processing was not conducted as in the journal publication, but by using the https://nf-co.re/ampliseq pipeline in which the denoising (ASV reconstruction) step was conducted with DADA2.	104096	DNA sequence reads	Bothnian Bay	3	3	65.229	23.774	EPSG:4326	2023-06-28	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.5.0 (https://nf-co.re/ampliseq) DADA2:assignTaxonomy annotation against SBDI-GTDB-R07-RS207-1 (https://scilifelab.figshare.com/articles/dataset/SBDI_Sativa_curated_16S_GTDB_database/14869077/4); confidence at lowest specified (ASV portal) taxon: 1	ASV:2d64583dcaaa3ff2cfa5bbe1122291d1	Burkholderiales	Bacteria	Proteobacteria	Burkholderiales	Gammaproteobacteria					order	Domain = 'Bacteria'
